"Input","-0.0058363047","-0.027250392","0.029124305","-0.0047884877","-0.01293142","0.02417489","-0.008418297","-0.03484617","-0.021242432","-0.014719503","0.04271374","0.011994464","-0.00848982","0.01780931","-0.017537523","-0.027736751","0.03870843","0.0024103366","0.035504185","-0.040253337","-0.021185214","-0.0048492826","0.021499915","-0.007645845","-0.023187866","0.003107689","-0.0027339796","-0.022286672","-0.0042663673","-0.009834459","0.008940417","-0.006433524","-0.01047817","-0.026377808","-0.022444025","-0.005353522","-0.0036512665","-0.011858569","0.012666783","-0.010814329","3.167143E-4","0.015592088","0.01173698","-0.008225184","-0.027479267","2.4278821E-5","0.006805446","-0.015835267","-0.02623476","0.020512894","-0.0017281827","0.0318708","-0.022286672","-0.0196117","0.0014850034","8.247535E-4","0.010428103","-0.0012230491","0.014054337","-0.0124093","-0.007084387","0.011851418","-0.012852744","0.0057361717","0.0037871609","-0.0056288866","0.01434043","-0.0025855687","0.0056682248","-0.014876855","0.004480937","0.022358196","0.0062368354","0.006079484","0.012144663","-0.03181358","-0.0026910657","-0.027021518","0.0120588355","0.030125631","-0.0011282807","-0.02524774","0.0032811332","0.012244795","0.053728335","0.008547039","-0.009855916","0.024604028","-0.0045059705","-0.039852805","1.03429455E-4","0.013002943","0.009891678","0.027922712","-0.0042520626","-0.0040160357","-0.014454867","0.034245376","0.014383344","-0.013160295","-0.020913424","0.008697238","-0.02524774","-0.02417489","-0.007931938","-0.0054536546","-9.123696E-4","-0.007974853","0.032156892","-0.0066695516","-0.02755079","0.013954204","0.031155568","-0.034874782","-0.010435255","0.006601604","-0.010392341","-0.015334604","0.0074384273","0.0030898084","0.025347872","0.008110747","0.025948668","0.0150628155","0.02028402","0.0038515318","-0.02865225","-0.011815656","0.010385189","0.008046376","0.035704453","-0.005997232","0.030440334","0.0060723317","-0.00668028","0.022415414","-0.029224437","0.010821481","0.0034653058","-0.04059665","0.01700825","0.035590015","-0.020655941","-0.020942034","-0.004044645","0.011164794","0.0024568266","0.0127812205","-0.008024919","-0.018896466","0.030955302","-0.008868895","0.001263281","-0.0040839827","0.017766397","0.0033723256","0.015491955","0.020784682","-0.0019454348","-0.0019597395","0.008039223","-0.014919769","0.010170619","-0.009219359","-4.3785694E-4","0.028308937","0.011314993","0.0047062356","-0.0064728623","0.005761205","-0.015477651","0.023173561","-0.039051745","0.011701219","0.0044451756","0.0062833256","0.0018095406","0.0016441428","-0.025962973","-0.016750766","-0.030411724","0.011407972","0.021027861","0.039423663","-0.015120034","-0.017594742","0.020098059","-0.0037871609","0.009884526","-0.025419395","0.01982627","0.014283211","0.027336221","-0.01614997","-0.68113106","-0.022258064","0.0010674859","-0.024589725","0.033930674","0.0052140513","0.021929055","-0.007474189","-0.015463346","-0.003447425","0.016521892","0.029052781","0.009941745","0.020841902","-0.020326933","-0.0015520565","-0.0044165663","-0.013396322","-0.017337257","0.03104113","-0.01489116","0.019482957","-5.981139E-4","0.018467326","-0.0055931252","-9.096875E-4","-0.0028215956","-0.018281365","-0.015305995","0.005582397","-0.011858569","0.0011533139","0.008575648","-0.0044344473","0.018267062","-0.019969316","-0.012316319","0.041197445","-0.016064143","0.047605935","-0.010871547","-0.008640019","0.03009702","-8.7347877E-4","-0.027464962","3.64322E-4","0.03956671","-0.0046776263","-0.012065987","-0.031641927","-7.872038E-4","-0.009956049","-0.010678435","0.013424931","0.030068412","0.0016790105","0.031784974","0.002465767","0.032986563","-0.0033294114","-0.0035636504","0.021728791","-0.02763662","-0.021428393","-0.007717368","-0.0031810005","-0.02549092","0.0074813413","-0.0068197506","-0.00956267","0.0063476963","0.025848536","-0.010928766","-2.7156519E-5","0.019769052","9.020881E-4","0.012194729","-0.013639501","-0.00989883","0.0053749788","3.189494E-4","-2.7312976E-4","-0.019068122","0.007953395","0.028537812","-0.01173698","-0.009762936","0.0014635463","0.0029217284","8.7750197E-4","0.009419624","0.024260717","0.004985177","0.0022351043","-0.017036859","0.024375154","0.0011086118","0.018667592","0.012766916","0.004184115","-0.010792872","-0.0064835907","0.002161793","0.0036977567","0.033844844","0.018710505","-0.02975371","0.022501243","0.029052781","-0.026191847","-0.0032203384","-0.0045953747","0.005782662","-0.026620988","0.0011309629","-0.037535448","0.0044630566","-0.002315568","0.016192883","-0.019082427","0.022987602","-0.0037084853","8.412933E-4","-0.02647794","-0.003955241","-0.00522478","-0.017694874","-0.01142943","0.0049529914","6.6248496E-4","-0.007982004","0.0036512665","0.039337836","-0.006229683","0.015320299","0.0019776204","0.019425739","-0.016750766","0.02194336","-0.0032882856","-0.034531467","-0.009605585","-0.0048278254","0.005968623","0.016436063","-0.029524835","-0.004545308","-0.014419105","0.009720022","-0.004216301","-0.016307322","-0.008575648","-0.015091425","0.010556845","0.011350754","-0.034188155","-0.013939899","-0.012924268","-0.012859897","-0.020784682","-0.009627041","0.029582053","-0.016064143","0.0024192769","-0.013811157","-0.031727754","0.0025909329","0.026549464","0.0039051743","-0.05264118","0.018782029","-0.0041447775","-0.0070378967","0.03267186","-0.003189941","0.021471307","-0.02310204","0.0051067662","0.003744247","-0.02656377","-0.0043736524","0.0039230553","-0.02521913","-0.0010299361","0.024518201","0.0065086237","0.037392404","0.028180195","-0.013668111","0.015320299","-0.015220167","-0.010535388","-0.0052068993","0.007517103","-0.017208515","0.015606393","0.015234471","7.4697187E-4","0.0036512665","0.008740152","0.046375733","0.008325317","0.005310608","0.003191729","0.020984948","-0.026606683","0.004430871","-0.023445351","0.013947051","0.02095634","0.009720022","-0.027464962","-0.0070164395","-0.010685587","0.0024711315","0.0413691","-0.017051164","0.011815656","-0.0038193464","-0.01204453","0.0074169706","-0.0037871609","0.020384151","0.00565392","-0.0049529914","0.01400427","0.0043986854","0.045059703","0.0013643077","-0.011171945","0.013324798","0.01768057","-0.010471017","-0.0035600741","-0.0050388193","0.023373827","0.010406646","0.0019400707","0.030039802","-0.003406299","0.008990483","0.025662575","0.02417489","-0.013374864","0.024346545","-7.983793E-4","0.0057540527","9.3248556E-4","-0.020355543","-0.0383079","0.0053499457","0.009419624","-0.01805249","0.004284248","-0.0013356984","8.9627685E-4","0.015592088","0.0056825294","0.013231818","0.018381499","0.0058827945","0.0031166296","-0.0044201426","0.0058792187","0.014833941","-7.0003467E-4","-0.012795526","-0.020126669","-0.002505105","-0.0022601376","-0.01311738","8.672205E-4","0.008010614","0.00799631","0.0154490415","0.017723484","-0.0051639853","0.0065694186","-0.00424491","-0.008153661","-0.022815945","-0.024589725","0.026892776","0.0032829214","-0.0027751056","-0.013932747","-0.021242432","-0.0012060623","-0.0022887469","0.005281999","-0.0012811618","0.0116726095","-0.009126378","-0.0044702087","0.028881125","-0.0014555","0.023831576","-0.016993945","-0.0055788206","0.0141401645","-0.0035672265","-7.103162E-4","0.013718177","-0.009634194","0.027665228","0.017852226","0.0121089015","-0.01706547","-0.0044022617","-0.029839538","0.010170619","0.02365992","0.0040160357","0.0016995734","-0.0011908637","-0.0044594803","-0.013675262","-0.013081619","0.012087445","-0.009298034","-0.014876855","-0.023831576","-0.021571439","0.011350754","0.049379714","0.027822578","-0.008847437","0.018510241","-0.01915395","-0.0066123325","-0.024260717","-0.011973007","0.010392341","-0.0068018697","0.012080292","-0.0020062297","0.013403474","-0.0062368354","0.009569823","-0.004945839","-0.014390496","-0.021471307","0.008032071","-0.02178601","0.012423604","5.6268753E-5","0.023674225","0.012609565","-0.0044952417","-0.006909155","0.011937246","0.027050126","0.02200058","-0.040310554","0.0043021287","0.015778048","-0.0042127245","0.02310204","-0.004906501","0.0057540527","0.011057508","0.016679242","0.022887468","0.013939899","0.02417489","0.020727463","0.014512085","-0.01918256","-0.012874201","-0.01109327","-0.021557136","0.017265733","-0.009526909","-2.9838644E-4","0.024432372","8.0866076E-4","-0.026892776","0.021285346","-0.013417779","0.011973007","0.009677107","-0.003511796","-0.00959128","-0.030697817","-0.010957376","-0.005993656","0.0010469229","-0.03104113","0.0028287482","-0.02197197","0.0043128575","-0.005718291","-3.252077E-4","-0.004924382","0.004631136","-0.016965337","-0.0153489085","0.0064549814","0.0108000245","-0.0025837806","0.02908139","-0.010184923","-0.011164794","0.008661477","-0.016221493","-0.004051797","-0.0030486824","-0.013782548","-7.6976995E-4","0.02540509","-0.004863587","-0.018410107","0.007710216","0.015978314","4.6847787E-4","-0.0083324695","0.0026892775","-0.0073812087","-0.02736483","-0.002977159","0.018109709","0.0040839827","-0.02001223","-0.004051797","-0.0015565266","-0.030554771","0.0071416055","0.021628657","-0.007374056","0.0041876915","3.965075E-4","-0.007581474","-0.021199519","-0.0067768362","0.0040160357","-0.007041473","0.0043808045","0.004491666","0.008568496","0.015849572","0.0066409423","0.015091425","-0.007924786","-0.024632638","-0.013711024","-0.031413052","0.02365992","0.021557136","-0.010964528","0.003020073","0.0012811618","0.009083464","-0.01182996","0.009612737","0.0124951275","0.0039337836","-0.015191558","-0.022444025","-0.0138040045","0.002760801","-0.01829567","0.008074985","-0.015477651","-0.019196864","-0.023388132","9.0298214E-5","0.009247968","-0.006433524","-0.0031792126","-0.054071646","0.019068122","0.016121361","-0.018495936","0.019940708","-0.015248776","-0.0128813535","-0.012945725","0.006258292","-0.042370427","-0.027894102","-0.029195827","1.1343154E-5","0.03015424","0.021499915","0.03404511","0.0064478293","0.009398167","-0.0049565677","0.0028931191","-0.012681088","-0.011744132","-5.243555E-4","-0.019840574","0.027379135","0.0040982873","0.011407972","0.01599262","-0.009276577","-0.015878182","-0.00928373","0.0017567921","-0.011965855","0.007495646","-0.015191558","3.7393297E-4","-0.0059721987","-0.00393736","0.006168888","-0.021013558","-0.016622024","0.014118708","-0.011930093","-0.0072631952","-0.014976988","-0.0035064318","-0.012774069","-0.0053749788","0.007409818","0.009512604","0.002163581","-0.011436582","-0.014540695","-0.004906501","0.015177253","-0.0013759303","0.014104403","-0.0061223977","0.0013786124","-0.016192883","0.019940708","-0.00295749","-0.02448959","-3.1135004E-4","-0.016622024","-0.022086408","-0.016121361","-0.017852226","-0.039995853","-0.0040768306","0.015692221","-0.0022225878","0.019339912","-0.014047184","-0.008790218","0.025948668","-0.006977102","0.025562441","-0.0032239147","0.027321916","0.016908117","3.8644954E-4","-0.02092773","0.004062526","-0.0033741135","0.011744132","0.033530142","5.332959E-4","0.011901484","-0.024203498","0.040711086","0.0136538055","-0.0018864281","-0.02908139","0.019096732","0.02549092","-0.00684836","9.745055E-4","-0.0054965685","-0.020155277","0.012888506","-0.0039874264","0.012101749","-0.028895428","-0.0033562328","5.239085E-4","0.017036859","0.0016629177","-0.0012498704","0.006061603","-0.0037370946","-0.008525582","-0.0013839767","-0.0050602765","0.021600049","-8.5157476E-4","0.026377808","-0.0029467617","0.026792644","0.011808503","-0.0017871895","-0.015191558","-0.009569823","0.0054357736","0.031784974","-0.017752092","-0.008582801","-0.0011479496","-0.014791027","0.011658304","-0.007223857","-0.018453022","-0.016679242","-0.01572083","-0.024861513","0.008961874","0.0030164968","-0.021743095","-0.006161736","-0.0032292788","-0.013410626","-0.018424412","2.1702863E-4","0.016078446","-0.01848163","-0.017709179","0.0091049215","1.9579515E-4","0.020155277","-0.005678953","-0.010049029","0.027822578","0.041254662","-0.014848245","0.014705199","0.010306513","0.018467326","-0.015005597","0.0062475638","-0.0067553795","-0.0011542079","0.011450887","-0.020784682","-0.013231818","0.00625114","-0.02028402","0.025333567","-0.020570112","-0.01507712","-0.0137539385","-0.002097422","0.011036051","-0.007831805","0.0074384273","0.010714197","0.016064143","-0.028952649","-0.002549807","-4.6356066E-4","0.029982584","0.0021510643","0.008096442","0.006758956","-0.028065758","-0.01805249","-0.0068805455","-0.0017415934","-0.012037378","-0.010013267","-0.01749461","0.008246641","-0.02258707","0.007917633","0.007409818","-0.012566651","-0.0053928597","0.022272369","-8.14025E-4","0.011500953","-0.021457002","-0.006362001","-0.025920058","-0.01740878","-0.029152913","0.0037585516","-0.015477651","0.016750766","0.025061779","-0.015563479","-0.023159258","0.0034152395","-0.042084333","-0.022043493","-0.011586781","4.3137514E-4","0.011601086","0.007917633","-0.020326933","0.014333277","0.00419842","0.028580727","-0.03827929","-0.0066659753","5.860444E-4","-9.1728684E-4","1.4494652E-4","-0.0015377518","-0.027164565","-0.012602412","0.017952358","-0.0019847727","0.0068412074","0.0077745873","0.0036441141","-0.006294054","-0.013982813","0.027851189","0.005671801","0.008740152","-0.0019204017","-0.015234471","-0.00441299","0.017480304","-0.019511567","-0.013124533","2.6731848E-4","0.013053009","0.017609047","0.0050602765","-0.008840285","-0.010907309","0.002698218","-0.029982584","0.018009577","0.0104137985","0.0031452389","0.025977276","-0.007953395","0.002653516","-0.0014304668","-0.01207314","-0.029467616","-0.0091049215","0.011915788","-0.013932747","-0.011765589","0.0015019901","0.010814329","-0.0327863","0.014118708","-0.010435255","-8.7705493E-4","-0.02347396","0.023602702","0.006172464","-0.006311935","-0.008432602","-0.019254083","-0.0065837232","-2.1501705E-4","-0.019254083","0.008289555","-0.026363503","-0.0076172356","0.0154490415","-0.018195538","-0.0072202813","0.0014081157","0.025033168","-0.017609047","0.014247449","0.18744837","-0.015778048","0.011529562","0.03275769","0.0015118246","0.009176444","0.013832614","-0.0068269027","0.0075886264","0.012845592","-0.004774183","0.00882598","-0.014876855","0.008589953","0.0013026189","0.021385478","-0.028995562","-0.020484285","-0.007259619","0.0049708723","0.016850898","-0.011293535","-0.023717139","-0.001927554","0.046404343","-0.0063333916","-0.007091539","-0.0050567","0.040682476","0.0039266315","-0.01700825","-0.0070986915","0.0053213364","0.009848764","-0.01574944","0.009190749","0.0066337897","-0.007917633","-0.0142903635","0.00946969","-0.016707852","7.068518E-5","0.008604257","0.004920806","4.5529075E-4","5.958788E-4","0.009455386","-0.021285346","-0.01271685","0.025462309","-0.0014385132","1.18907556E-4","0.010277904","0.025920058","0.01486255","0.005854185","0.015592088","-0.002936033","0.004516699","-0.003858684","-0.015105729","0.013732481","-0.025176216","0.024789989","-0.025605356","0.0010996714","-0.018996598","-0.0026463636","0.004194844","-0.032042455","-0.024031842","0.0035493458","-0.015592088","6.723194E-4","-0.031241395","-0.035389747","0.012523737","0.043285925","0.04002446","0.02197197","-0.023631312","0.024861513","-0.018925076","-0.028523508","-0.014268906","-0.02975371","0.027293306","0.007796044","-0.021642962","0.0094410805","0.0044165663","-0.0022780183","-0.02430363","-0.024632638","0.01044956","0.0127812205","-0.009233663","0.0023030515","0.0024335817","0.031784974","-0.010256447","0.03613359","0.017523218","0.0015592088","-0.01617858","0.019697528","0.013768243","0.015692221","0.022386806","-0.0128813535","-0.011443734","-0.012101749","0.010692739","-0.0062654447","-9.959625E-4","0.011329297","-0.0012123206","-0.019511567","0.005636039","0.00453458","-0.005582397","-0.0023102039","-0.02028402","0.011894331","0.009813002","-0.022444025","-0.038508166","-0.010242143","0.0031792126","-0.012437909","0.0015440101","-0.0035421934","-8.886775E-4","-0.030068412","-0.0035708027","-0.007306109","-0.0016343084","-0.026535159","0.0016030169","0.0017371231","0.008074985","-0.007134453","0.023130648","0.0041018636","-0.006272597","-0.028366156","0.028108673","-1.28295E-4","-0.0137897","-0.017909445","-0.0149626825","0.013560825","0.0055072973","-0.026420722","0.029610662","-0.0060043843","-0.034245376","-0.006301206","0.007191672","0.015692221","-0.018267062","-0.011858569","0.012030226","-0.021457002","-0.017423086","-0.009605585","-0.18985155","-7.572534E-4","0.006354849","-0.023702836","0.027050126","0.015277386","-0.012988638","-0.0090047885","-0.013546521","0.020026535","0.035418358","-0.012988638","-0.036534123","-0.01507712","0.013346255","-0.00980585","0.0032721928","-0.005889947","0.019111037","0.03450286","0.015921095","-0.019926403","-0.005353522","0.003919479","0.0034778223","0.0069556446","-0.016436063","0.039137572","0.0026731847","-0.017265733","0.0012489763","-0.01002042","0.006598028","0.0052319323","0.011758437","0.0053141844","-0.0025998733","-0.004570341","-0.0036512665","0.02258707","0.025233435","0.058305826","-0.0017961299","0.005611006","-0.015878182","0.017280038","2.147097E-5","0.014597913","0.0044165663","-0.010771415","0.02178601","-0.014211687","-0.016722158","-0.016321626","0.013646653","0.025347872","0.0014215264","-0.020169582","-0.0013759303","-1.5053428E-4","-0.004520275","-0.017523218","0.026778338","0.0110861175","-0.01486255","-0.01566361","0.0047062356","0.021986274","-0.019769052","-0.0094911475","0.0108000245","-0.014054337","0.021828923","-0.020326933","-0.0018524545","-0.023431046","-0.008954722","0.014104403","-0.012530889","-0.022744423","-0.023717139","0.049408324","-0.0026266947","-3.1207644E-5","3.126911E-4","-0.005564516","0.010628369","1.6573298E-4","0.015592088","-0.0042735194","0.017108383","-0.011121879","-0.00977724","-0.017079774","0.031298615","0.016078446","0.0050030574","-0.0025873568","0.009841612","-0.0045560366","-0.01768057","-0.014440563","-0.024646943","0.012130358","0.030268677","-0.005886371","0.0048135207","0.014104403","0.03367319","-0.0049172295","-0.029982584","0.0052104755","0.0033687493","0.03527531","0.002544443","0.0071880957","-0.0061295503","-0.011164794","0.008039223","-0.004945839","0.052011773","-0.010292209","-0.0029628545","0.0050853095","-0.0045131226","-0.017451694","-0.068719625","-0.02776536","0.0036029883","0.014118708","0.011765589","0.021342564","-0.013889832","0.011844265","0.012123206","0.0101134","-0.02457542","-0.023988929","-0.014633675","-0.017823616","-0.006240411","0.009820155","-0.016478978","-0.010077639","-0.0013303341","0.022200845","-0.0049565677","-0.028337548","-0.0159354","-0.0030129207","-0.0050853095","-0.0068447837","-0.047720373","0.023144953","0.033301268","-0.006758956","0.016693547","-0.011801351","0.016192883","-0.026191847","-5.842563E-4","0.022086408","-0.02516191","-0.0044594803","0.033501532","-0.01706547","-0.011257773","0.0062261065","-0.001391129","-0.010170619","0.012638174","-0.013217513","-0.018367194","0.03267186","0.007048625","-0.03098391","-0.010907309","-0.0123949945","-0.024847208","-0.018009577","0.010993137","0.02304482","-0.0106998915","0.0033955707","0.0037156376","-0.0017103018","-0.011858569","-0.011930093","-0.03710631","0.013660958","0.006572995","-0.009813002","-0.035647232","-0.01109327","0.02870947","-0.024561115","-0.018667592","0.011043204","0.009319491","0.018510241","-0.020326933","0.0031005368","-0.029167218","-0.0021206671","0.027522182","-0.01002042","-0.0035100079","-0.012960029","0.011844265","-0.022486938","0.010950224","0.0013222877","-0.002396032","-0.012065987","-0.021099385","-0.021728791","-0.008589953","0.020527199","0.023516875","6.7142537E-4","-0.017208515","0.006379882","0.015577784","0.009712869","0.0025945092","0.0012471882","-0.007638693","-0.0076100836","-0.077817395","0.030039802","0.011329297","-0.010063334","0.009147835","0.0016208977","0.018109709","-0.02347396","-0.0090548545","0.017265733","-0.016278712","0.02448959","-0.017766397","0.0066588228","-9.333796E-4","-0.02623476","0.02200058","0.0012185789","-0.0013589434","-1.2360128E-4","-0.02454681","-0.0145263905","-0.018710505","0.0049100774","-0.019139646","-0.0060973647","-0.0140900975","0.007345447","-0.015434736","0.010013267","-0.002396032","-0.016664939","-0.028952649","0.05123932","0.010106248","-0.002227952","-0.0020366271","0.010277904","0.01722282","-0.010177772","-0.016278712","-0.04402977","-0.007624388","-0.013832614","-3.9471942E-4","-0.0057433243","-0.0032382193","0.0039480883","-0.0060544508","0.0018864281","0.02521913","0.034188155","0.020341238","0.006494319","0.0042663673","-0.02929596","0.03441703","0.008046376","0.014011422","-0.017923748","0.030869473","-0.01682229","-0.010978833","-0.013396322","-0.003300802","-0.0069914064","-0.019082427","0.010993137","0.0020616602","-0.01679368","-0.02129965","-0.005378555","0.016250104","-8.927007E-4","0.032929346","0.009984658","-0.017423086","-0.0057111387","-0.012609565","0.02234389","0.013689567","-0.002805503","-0.034731735","0.02561966","0.03227133","0.021986274","-0.027135955","0.004262791","0.002095634","0.021771705","-0.0034384846","0.007495646","-0.0030611989","0.010513931","0.030068412","0.013725329","0.005281999","-0.010256447","0.017566131","0.01388268","0.0050137863","0.009448233","0.005478688","-0.00634412","-0.01489116","0.014948378","-0.030411724","-0.03659134","3.7370945E-4","0.028337548","0.014776722","0.02341674","0.009920287","0.027050126","-0.026849862","0.025448004","-0.0297251","-0.02001223","-0.016436063","0.024117671","0.0026159661","0.0130244","0.019983621","-0.017308649","0.025390785","0.01431182","-0.007474189","-0.035446968","0.027665228","0.002508681","0.0091049215","0.0137539385","-0.018839248","-0.02926735","-0.022043493","0.0032024574","-2.2496325E-4","-0.001906097","-0.023774358","0.08554191","0.010728501","-0.0040661017","0.012945725","0.006258292","0.007216705","0.00342418","0.009977506","-0.024947342","-0.0075743217","0.0116225425","-0.027965626","-0.0036727234","-0.01388268","-0.0010844726","-0.007853263","0.008225184","0.039309226","-0.017466","-0.009183597","0.014805331","-0.008647172","0.023373827","0.013939899","-0.029195827","-0.011837113","0.020412762","0.008125052","-0.027565096","-0.0037156376","1.3935876E-4","0.009691413","-0.047920637","0.009011941","0.0073132613","-0.0023280848","0.0019329182","0.003744247","0.00821088","0.021399783","-5.2497013E-5","0.030526161","-0.021657268","-0.006211802","-0.032099675","-0.0013947051","-0.012888506","0.0019847727","-0.0049708723","Output"
